id,class
2998,7
2999,7
3000,9
3001,7
3002,5
3003,1
3004,6
3005,1
3006,8
3007,5
3008,9
3009,4
3010,5
3011,2
3012,2
3013,2
3014,9
3015,6
3016,5
3017,7
3018,5
3019,1
3020,3
3021,6
3022,4
3023,3
3024,3
3025,8
3026,7
3027,3
3028,3
3029,0
3030,3
3031,3
3032,3
3033,3
3034,9
3035,7
3036,3
3037,4
3038,1
3039,2
3040,2
3041,7
3042,5
3043,0
3044,5
3045,8
3046,8
3047,9
3048,0
3049,0
3050,8
3051,3
3052,9
3053,2
3054,7
3055,4
3056,4
3057,8
3058,5
3059,9
3060,2
3061,3
3062,8
3063,4
3064,4
3065,9
3066,5
3067,0
3068,6
3069,1
3070,6
3071,5
3072,5
3073,0
3074,5
3075,5
3076,4
3077,8
3078,3
3079,1
3080,5
3081,5
3082,5
3083,3
3084,3
3085,1
3086,0
3087,1
3088,1
3089,4
3090,3
3091,5
3092,4
3093,2
3094,1
3095,7
3096,6
3097,5
3098,1
3099,7
3100,5
3101,9
3102,7
3103,3
3104,1
3105,3
3106,2
3107,3
3108,4
3109,0
3110,2
3111,3
3112,6
3113,5
3114,3
3115,7
3116,0
3117,3
3118,3
3119,7
3120,5
3121,1
3122,9
3123,6
3124,9
3125,4
3126,5
3127,0
3128,1
3129,8
3130,5
3131,5
3132,7
3133,0
3134,6
3135,5
3136,3
3137,2
3138,3
3139,0
3140,2
3141,9
3142,9
3143,7
3144,2
3145,4
3146,7
3147,8
3148,5
3149,2
3150,3
3151,6
3152,3
3153,2
3154,7
3155,3
3156,8
3157,9
3158,8
3159,8
3160,3
3161,6
3162,5
3163,6
3164,9
3165,8
3166,1
3167,3
3168,8
3169,8
3170,9
3171,3
3172,8
3173,5
3174,9
3175,0
3176,5
3177,2
3178,1
3179,6
3180,1
3181,8
3182,9
3183,1
3184,7
3185,7
3186,7
3187,7
3188,7
3189,7
3190,8
3191,2
3192,5
3193,5
3194,6
3195,8
3196,3
3197,5
3198,6
3199,1
3200,3
3201,9
3202,6
3203,6
3204,9
3205,6
3206,2
3207,6
3208,9
3209,4
3210,9
3211,6
3212,7
3213,3
3214,5
3215,5
3216,2
3217,3
3218,3
3219,6
3220,6
3221,3
3222,2
3223,8
3224,7
3225,7
3226,8
3227,7
3228,2
3229,8
3230,1
3231,7
3232,4
3233,4
3234,2
3235,1
3236,6
3237,4
3238,3
3239,3
3240,9
3241,8
3242,4
3243,6
3244,5
3245,8
3246,1
3247,4
3248,4
3249,0
3250,0
3251,6
3252,8
3253,9
3254,3
3255,4
3256,2
3257,5
3258,8
3259,4
3260,2
3261,9
3262,6
3263,1
3264,6
3265,9
3266,2
3267,3
3268,8
3269,5
3270,3
3271,1
3272,2
3273,8
3274,2
3275,0
3276,0
3277,1
3278,0
3279,1
3280,2
3281,1
3282,2
3283,2
3284,1
3285,9
3286,7
3287,2
3288,3
3289,7
3290,4
3291,6
3292,2
3293,5
3294,4
3295,9
3296,6
3297,7
3298,5
3299,9
3300,3
3301,8
3302,8
3303,9
3304,4
3305,3
3306,4
3307,5
3308,4
3309,8
3310,6
3311,2
3312,5
3313,6
3314,6
3315,5
3316,4
3317,3
3318,7
3319,9
3320,6
3321,0
3322,9
3323,4
3324,9
3325,4
3326,1
3327,9
3328,0
3329,3
3330,4
3331,1
3332,2
3333,2
3334,9
3335,0
3336,7
3337,9
3338,3
3339,5
3340,5
3341,8
3342,4
3343,9
3344,3
3345,2
3346,7
3347,2
3348,2
3349,0
3350,5
3351,8
3352,1
3353,8
3354,7
3355,5
3356,0
3357,4
3358,8
3359,7
3360,6
3361,6
3362,2
3363,6
3364,4
3365,3
3366,6
3367,0
3368,2
3369,1
3370,0
3371,0
3372,9
3373,0
3374,9
3375,0
3376,3
3377,4
3378,7
3379,5
3380,2
3381,3
3382,7
3383,8
3384,9
3385,9
3386,9
3387,7
3388,4
3389,6
3390,5
3391,5
3392,1
3393,4
3394,2
3395,0
3396,5
3397,0
3398,6
3399,4
3400,8
3401,2
3402,2
3403,2
3404,8
3405,0
3406,6
3407,6
3408,3
3409,6
3410,6
3411,1
3412,9
3413,5
3414,4
3415,8
3416,2
3417,7
3418,3
3419,3
3420,6
3421,5
3422,5
3423,6
3424,2
3425,9
3426,5
3427,4
3428,8
3429,7
3430,2
3431,9
3432,9
3433,6
3434,7
3435,8
3436,4
3437,1
3438,7
3439,5
3440,4
3441,6
3442,9
3443,5
3444,6
3445,4
3446,0
3447,7
3448,9
3449,2
3450,9
3451,1
3452,5
3453,7
3454,1
3455,3
3456,7
3457,3
3458,0
3459,3
3460,4
3461,2
3462,6
3463,0
3464,8
3465,0
3466,4
3467,9
3468,5
3469,1
3470,0
3471,1
3472,3
3473,4
3474,2
3475,8
3476,7
3477,0
3478,8
3479,2
3480,9
3481,4
3482,1
3483,2
3484,4
3485,1
3486,7
3487,8
3488,0
3489,4
3490,0
3491,4
3492,4
3493,9
3494,6
3495,5
3496,0
3497,7
3498,0
3499,7
3500,5
3501,8
3502,8
3503,0
3504,2
3505,9
3506,3
3507,0
3508,4
3509,7
3510,1
3511,8
3512,5
3513,9
3514,6
3515,3
3516,6
3517,8
3518,0
3519,2
3520,9
3521,7
3522,1
3523,2
3524,6
3525,8
3526,9
3527,3
3528,0
3529,9
3530,6
3531,6
3532,4
3533,3
3534,6
3535,5
3536,7
3537,6
3538,4
3539,0
3540,3
3541,5
3542,9
3543,5
3544,7
3545,3
3546,2
3547,9
3548,9
3549,6
3550,2
3551,5
3552,1
3553,7
3554,4
3555,2
3556,8
3557,9
3558,9
3559,9
3560,2
3561,8
3562,0
3563,0
3564,4
3565,1
3566,4
3567,2
3568,5
3569,7
3570,7
3571,1
3572,1
3573,4
3574,5
3575,4
3576,4
3577,8
3578,0
3579,4
3580,2
3581,6
3582,5
3583,5
3584,1
3585,0
3586,8
3587,7
3588,8
3589,3
3590,1
3591,2
3592,3
3593,2
3594,2
3595,2
3596,4
3597,3
3598,2
3599,6
3600,4
3601,9
3602,6
3603,4
3604,0
3605,1
3606,2
3607,7
3608,3
3609,8
3610,2
3611,1
3612,8
3613,4
3614,7
3615,6
3616,5
3617,7
3618,8
3619,8
3620,9
3621,2
3622,2
3623,1
3624,3
3625,9
3626,8
3627,4
3628,4
3629,2
3630,9
3631,1
3632,4
3633,8
3634,8
3635,4
3636,1
3637,0
3638,6
3639,3
3640,2
3641,8
3642,5
3643,1
3644,1
3645,8
3646,0
3647,9
3648,7
3649,6
3650,7
3651,7
3652,4
3653,8
3654,4
3655,7
3656,6
3657,4
3658,8
3659,2
3660,7
3661,9
3662,3
3663,8
3664,0
3665,7
3666,7
3667,7
3668,2
3669,3
3670,3
3671,9
3672,3
3673,7
3674,4
3675,7
3676,7
3677,3
3678,5
3679,0
3680,2
3681,6
3682,5
3683,8
3684,0
3685,3
3686,8
3687,1
3688,5
3689,3
3690,6
3691,4
3692,4
3693,0
3694,2
3695,8
3696,8
3697,5
3698,9
3699,5
3700,3
3701,3
3702,9
3703,5
3704,5
3705,2
3706,8
3707,3
3708,3
3709,8
3710,5
3711,3
3712,3
3713,7
3714,6
3715,5
3716,2
3717,9
3718,1
3719,7
3720,1
3721,9
3722,0
3723,0
3724,7
3725,9
3726,8
3727,2
3728,1
3729,6
3730,2
3731,9
3732,8
3733,8
3734,2
3735,6
3736,0
3737,1
3738,4
3739,7
3740,6
3741,0
3742,8
3743,0
3744,6
3745,2
3746,8
3747,2
3748,4
3749,7
3750,9
3751,8
3752,5
3753,5
3754,0
3755,2
3756,6
3757,2
3758,4
3759,6
3760,8
3761,8
3762,1
3763,6
3764,5
3765,7
3766,7
3767,3
3768,3
3769,4
3770,0
3771,7
3772,2
3773,4
3774,4
3775,5
3776,0
3777,7
3778,1
3779,1
3780,2
3781,1
3782,3
3783,6
3784,3
3785,9
3786,2
3787,5
3788,7
3789,8
3790,2
3791,3
3792,5
3793,8
3794,9
3795,3
3796,3
3797,2
3798,9
3799,6
3800,5
3801,8
3802,5
3803,1
3804,7
3805,9
3806,2
3807,5
3808,8
3809,8
3810,3
3811,0
3812,5
3813,5
3814,3
3815,2
3816,7
3817,8
3818,5
3819,5
3820,9
3821,1
3822,4
3823,4
3824,4
3825,3
3826,9
3827,7
3828,2
3829,7
3830,2
3831,9
3832,9
3833,0
3834,9
3835,9
3836,4
3837,5
3838,7
3839,3
3840,4
3841,1
3842,3
3843,3
3844,3
3845,4
3846,5
3847,5
3848,3
3849,7
3850,1
3851,0
3852,6
3853,3
3854,4
3855,7
3856,9
3857,2
3858,6
3859,5
3860,6
3861,2
3862,1
3863,0
3864,4
3865,3
3866,5
3867,3
3868,7
3869,8
3870,4
3871,7
3872,2
3873,8
3874,4
3875,6
3876,0
3877,0
3878,9
3879,2
3880,1
3881,9
3882,5
3883,9
3884,0
3885,6
3886,8
3887,7
3888,6
3889,8
3890,6
3891,5
3892,9
3893,5
3894,0
3895,9
3896,0
3897,5
3898,9
3899,3
3900,6
3901,1
3902,5
3903,4
3904,0
3905,6
3906,0
3907,4
3908,2
3909,3
3910,5
3911,4
3912,8
3913,4
3914,1
3915,5
3916,7
3917,2
3918,7
3919,5
3920,8
3921,4
3922,8
3923,7
3924,2
3925,2
3926,8
3927,5
3928,8
3929,8
3930,3
3931,3
3932,9
3933,2
3934,9
3935,5
3936,6
3937,2
3938,4
3939,5
3940,3
3941,0
3942,4
3943,3
3944,1
3945,9
3946,0
3947,2
3948,0
3949,9
3950,0
3951,5
3952,3
3953,2
3954,7
3955,6
3956,5
3957,1
3958,5
3959,5
3960,3
3961,7
3962,4
3963,7
3964,9
3965,9
3966,5
3967,4
3968,1
3969,6
3970,9
3971,0
3972,0
3973,7
3974,2
3975,7
3976,5
3977,4
3978,9
3979,8
3980,7
3981,6
3982,8
3983,0
3984,4
3985,1
3986,4
3987,2
3988,5
3989,3
3990,4
3991,1
3992,7
3993,2
3994,8
3995,0
3996,3
3997,0
3998,7
3999,6
4000,5
4001,2
4002,8
4003,7
4004,4
4005,1
4006,2
4007,9
4008,6
4009,7
4010,4
4011,0
4012,1
4013,5
4014,2
4015,5
4016,7
4017,3
4018,6
4019,1
4020,4
4021,2
4022,4
4023,8
4024,5
4025,1
4026,9
4027,3
4028,7
4029,4
4030,3
4031,7
4032,3
4033,8
4034,8
4035,2
4036,1
4037,6
4038,9
4039,5
4040,9
4041,4
4042,8
4043,3
4044,3
4045,0
4046,2
4047,9
4048,1
4049,9
4050,4
4051,2
4052,8
4053,0
4054,1
4055,1
4056,3
4057,3
4058,6
4059,1
4060,2
4061,2
4062,1
4063,7
4064,5
4065,8
4066,6
4067,8
4068,6
4069,1
4070,0
4071,6
4072,2
4073,0
4074,7
4075,1
4076,6
4077,5
4078,6
4079,8
4080,9
4081,6
4082,8
4083,5
4084,1
4085,1
4086,9
4087,2
4088,6
4089,9
4090,6
4091,8
4092,3
4093,3
4094,9
4095,5
4096,9
4097,4
4098,9
4099,8
4100,3
4101,8
4102,0
4103,3
4104,5
4105,3
4106,4
4107,1
4108,7
4109,0
4110,0
4111,4
4112,8
4113,1
4114,3
4115,3
4116,0
4117,5
4118,2
4119,1
4120,8
4121,6
4122,9
4123,9
4124,6
4125,9
4126,2
4127,0
4128,2
4129,7
4130,6
4131,0
4132,9
4133,5
4134,4
4135,9
4136,1
4137,4
4138,2
4139,3
4140,9
4141,6
4142,1
4143,1
4144,3
4145,1
4146,0
4147,5
4148,0
4149,7
4150,1
4151,6
4152,6
4153,0
4154,8
4155,2
4156,9
4157,5
4158,2
4159,1
4160,7
4161,3
4162,6
4163,9
4164,5
4165,7
4166,8
4167,1
4168,5
4169,2
4170,6
4171,2
4172,1
4173,0
4174,2
4175,2
4176,2
4177,5
4178,9
4179,5
4180,3
4181,6
4182,3
4183,1
4184,0
4185,7
4186,7
4187,2
4188,6
4189,6
4190,9
4191,6
4192,9
4193,7
4194,0
4195,9
4196,9
4197,4
4198,2
4199,6
4200,3
4201,1
4202,6
4203,8
4204,4
4205,3
4206,4
4207,0
4208,8
4209,3
4210,1
4211,3
4212,2
4213,5
4214,9
4215,2
4216,8
4217,7
4218,3
4219,3
4220,6
4221,0
4222,7
4223,2
4224,9
4225,9
4226,6
4227,7
4228,1
4229,6
4230,8
4231,0
4232,8
4233,7
4234,6
4235,8
4236,2
4237,4
4238,9
4239,9
4240,2
4241,8
4242,7
4243,9
4244,1
4245,8
4246,1
4247,0
4248,6
4249,0
4250,3
4251,0
4252,7
4253,3
4254,8
4255,6
4256,7
4257,6
4258,6
4259,4
4260,5
4261,5
4262,9
4263,6
4264,8
4265,6
4266,4
4267,4
4268,7
4269,8
4270,7
4271,7
4272,4
4273,3
4274,5
4275,6
4276,4
4277,6
4278,0
4279,4
4280,1
4281,8
4282,0
4283,4
4284,1
4285,4
4286,6
4287,3
4288,6
4289,9
4290,2
4291,6
4292,3
4293,9
4294,4
4295,9
4296,8
4297,0
4298,7
4299,8
4300,9
4301,2
4302,4
4303,0
4304,2
4305,5
4306,6
4307,8
4308,7
4309,9
4310,4
4311,9
4312,9
4313,1
4314,8
4315,6
4316,7
4317,9
4318,4
4319,3
4320,4
4321,9
4322,7
4323,2
4324,9
4325,2
4326,2
4327,9
4328,5
4329,4
4330,7
4331,6
4332,8
4333,1
4334,3
4335,6
4336,3
4337,4
4338,0
4339,3
4340,9
4341,8
4342,1
4343,3
4344,8
4345,6
4346,2
4347,1
4348,5
4349,0
4350,1
4351,6
4352,2
4353,6
4354,0
4355,7
4356,8
4357,0
4358,0
4359,0
4360,4
4361,1
4362,2
4363,8
4364,6
4365,2
4366,6
4367,5
4368,3
4369,1
4370,9
4371,8
4372,9
4373,3
4374,2
4375,6
4376,2
4377,4
4378,3
4379,2
4380,8
4381,6
4382,3
4383,9
4384,7
4385,7
4386,9
4387,8
4388,4
4389,0
4390,4
4391,2
4392,9
4393,2
4394,1
4395,3
4396,6
4397,5
4398,7
4399,9
4400,9
4401,0
4402,0
4403,8
4404,5
4405,0
4406,7
4407,1
4408,2
4409,4
4410,4
4411,5
4412,1
4413,8
4414,5
4415,3
4416,5
4417,4
4418,6
4419,4
4420,5
4421,2
4422,0
4423,5
4424,2
4425,1
4426,5
4427,5
4428,3
4429,3
4430,4
4431,0
4432,4
4433,2
4434,6
4435,1
4436,5
4437,7
4438,9
4439,5
4440,9
4441,0
4442,4
4443,2
4444,9
4445,7
4446,0
4447,1
4448,6
4449,5
4450,9
4451,2
4452,1
4453,2
4454,2
4455,1
4456,9
4457,2
4458,0
4459,6
4460,7
4461,3
4462,7
4463,4
4464,6
4465,9
4466,8
4467,0
4468,6
4469,5
4470,6
4471,0
4472,7
4473,7
4474,0
4475,8
4476,5
4477,8
4478,0
4479,1
4480,2
4481,5
4482,9
4483,4
4484,4
4485,3
4486,8
4487,2
4488,3
4489,4
4490,4
4491,6
4492,9
4493,0
4494,8
4495,2
4496,7
4497,3
4498,4
4499,0
4500,3
4501,4
4502,4
4503,5
4504,3
4505,2
4506,9
4507,5
4508,0
4509,7
4510,2
4511,7
4512,0
4513,0
4514,5
4515,0
4516,0
4517,6
4518,1
4519,0
4520,6
4521,6
4522,1
4523,8
4524,4
4525,3
4526,6
4527,1
4528,7
4529,4
4530,5
4531,9
4532,1
4533,2
4534,8
4535,3
4536,8
4537,6
4538,3
4539,6
4540,2
4541,7
4542,9
4543,1
4544,2
4545,8
4546,0
4547,7
4548,0
4549,2
4550,5
4551,5
4552,1
4553,9
4554,4
4555,6
4556,4
4557,4
4558,5
4559,0
4560,1
4561,2
4562,7
4563,8
4564,1
4565,8
4566,7
4567,8
4568,6
4569,8
4570,0
4571,5
4572,8
4573,2
4574,4
4575,1
4576,6
4577,2
4578,7
4579,1
4580,2
4581,8
4582,2
4583,3
4584,3
4585,9
4586,0
4587,6
4588,4
4589,2
4590,4
4591,8
4592,5
4593,1
4594,9
4595,6
4596,7
4597,6
4598,8
4599,9
4600,6
4601,9
4602,9
4603,4
4604,2
4605,2
4606,2
4607,0
4608,3
4609,5
4610,2
4611,6
4612,7
4613,9
4614,8
4615,8
4616,3
4617,9
4618,5
4619,0
4620,1
4621,7
4622,1
4623,6
4624,3
4625,6
4626,8
4627,4
4628,8
4629,7
4630,0
4631,2
4632,2
4633,6
4634,9
4635,9
4636,4
4637,6
4638,1
4639,2
4640,8
4641,4
4642,8
4643,7
4644,2
4645,9
4646,3
4647,5
4648,2
4649,6
4650,6
4651,7
4652,5
4653,8
4654,3
4655,8
4656,1
4657,7
4658,8
4659,1
4660,2
4661,5
4662,7
4663,8
4664,9
4665,6
4666,0
4667,5
4668,5
4669,9
4670,1
4671,4
4672,0
4673,7
4674,7
4675,8
4676,4
4677,9
4678,8
4679,3
4680,9
4681,3
4682,5
4683,5
4684,2
4685,0
4686,2
4687,2
4688,5
4689,3
4690,3
4691,4
4692,9
4693,5
4694,7
4695,9
4696,7
4697,7
4698,1
4699,7
4700,0
4701,9
4702,4
4703,4
4704,6
4705,2
4706,8
4707,9
4708,7
4709,4
4710,5
4711,5
4712,9
4713,2
4714,4
4715,6
4716,1
4717,1
4718,8
4719,6
4720,1
4721,7
4722,6
4723,3
4724,0
4725,9
4726,1
4727,3
4728,2
4729,3
4730,6
4731,0
4732,6
4733,1
4734,8
4735,7
4736,1
4737,0
4738,8
4739,0
4740,8
4741,2
4742,3
4743,1
4744,8
4745,6
4746,3
4747,5
4748,2
4749,6
4750,5
4751,3
4752,1
4753,8
4754,8
4755,7
4756,8
4757,4
4758,9
4759,6
4760,1
4761,8
4762,0
4763,5
4764,2
4765,5
4766,9
4767,2
4768,1
4769,9
4770,2
4771,5
4772,4
4773,2
4774,6
4775,0
4776,4
4777,4
4778,3
4779,9
4780,0
4781,6
4782,3
4783,2
4784,2
4785,1
4786,9
4787,7
4788,4
4789,2
4790,4
4791,0
4792,0
4793,7
4794,3
4795,7
4796,0
4797,5
4798,6
4799,2
4800,8
4801,1
4802,1
4803,0
4804,0
4805,4
4806,4
4807,2
4808,5
4809,4
4810,5
4811,6
4812,1
4813,6
4814,7
4815,6
4816,1
4817,7
4818,3
4819,8
4820,5
4821,2
4822,5
4823,9
4824,6
4825,0
4826,5
4827,9
4828,5
4829,2
4830,0
4831,0
4832,1
4833,8
4834,7
4835,8
4836,7
4837,1
4838,9
4839,0
4840,6
4841,4
4842,1
4843,4
4844,8
4845,0
4846,1
4847,6
4848,0
4849,8
4850,8
4851,0
4852,8
4853,2
4854,1
4855,3
4856,4
4857,5
4858,2
4859,1
4860,1
4861,1
4862,0
4863,7
4864,5
4865,9
4866,8
4867,0
4868,7
4869,8
4870,6
4871,8
4872,6
4873,8
4874,6
4875,4
4876,1
4877,4
4878,7
4879,8
4880,4
4881,4
4882,7
4883,6
4884,7
4885,9
4886,2
4887,7
4888,0
4889,9
4890,2
4891,0
4892,2
4893,5
4894,3
4895,4
4896,7
4897,3
4898,8
4899,4
4900,8
4901,0
4902,6
4903,1
4904,0
4905,0
4906,1
4907,9
4908,8
4909,1
4910,8
4911,7
4912,3
4913,5
4914,0
4915,3
4916,1
4917,3
4918,2
4919,6
4920,9
4921,5
4922,1
4923,0
4924,6
4925,6
4926,9
4927,5
4928,9
4929,8
4930,9
4931,8
4932,3
4933,6
4934,7
4935,4
4936,2
4937,1
4938,9
4939,3
4940,7
4941,6
4942,2
4943,8
4944,4
4945,8
4946,5
4947,6
4948,1
4949,9
4950,6
4951,9
4952,1
4953,6
4954,5
4955,2
4956,0
4957,0
4958,2
4959,2
4960,8
4961,8
4962,4
4963,2
4964,6
4965,1
4966,0
4967,1
4968,5
4969,7
4970,3
4971,1
4972,1
4973,3
4974,8
4975,2
4976,1
4977,8
4978,8
4979,1
4980,6
4981,1
4982,2
4983,5
4984,8
4985,6
4986,6
4987,0
4988,8
4989,6
4990,1
4991,6
4992,7
4993,1
4994,9
4995,1
4996,9
4997,4
4998,8
4999,2
5000,1
5001,1
5002,9
5003,2
5004,3
5005,3
5006,6
5007,2
5008,3
5009,6
5010,5
5011,4
5012,2
5013,9
5014,3
5015,9
5016,4
5017,9
5018,1
5019,5
5020,5
5021,8
5022,9
5023,5
5024,1
5025,1
5026,5
5027,5
5028,1
5029,4
5030,2
5031,6
5032,6
5033,1
5034,3
5035,5
5036,6
5037,3
5038,7
5039,3
5040,2
5041,4
5042,6
5043,1
5044,2
5045,8
5046,4
5047,5
5048,2
5049,0
5050,8
5051,0
5052,8
5053,2
5054,8
5055,2
5056,2
5057,2
5058,5
5059,8
5060,4
5061,5
5062,7
5063,7
5064,1
5065,5
5066,7
5067,6
5068,4
5069,1
5070,1
5071,2
5072,2
5073,0
5074,5
5075,3
5076,1
5077,9
5078,4
5079,1
5080,4
5081,4
5082,8
5083,2
5084,7
5085,6
5086,8
5087,7
5088,9
5089,0
5090,8
5091,8
5092,5
5093,8
5094,4
5095,2
5096,3
5097,6
5098,6
5099,5
5100,0
5101,6
5102,7
5103,8
5104,2
5105,7
5106,5
5107,3
5108,9
5109,4
5110,4
5111,6
5112,0
5113,3
5114,9
5115,8
5116,3
5117,7
5118,9
5119,9
5120,6
5121,4
5122,3
5123,3
5124,7
5125,8
5126,4
5127,9
5128,8
5129,0
5130,6
5131,1
5132,2
5133,8
5134,5
5135,6
5136,5
5137,0
5138,4
5139,3
5140,0
5141,9
5142,7
5143,8
5144,7
5145,7
5146,2
5147,0
5148,1
5149,7
5150,4
5151,5
5152,7
5153,3
5154,4
5155,2
5156,3
5157,6
5158,7
5159,1
5160,3
5161,9
5162,0
5163,9
5164,6
5165,7
5166,1
5167,8
5168,4
5169,6
5170,5
5171,7
5172,8
5173,0
5174,4
5175,6
5176,8
5177,2
5178,5
5179,8
5180,6
5181,4
5182,2
5183,6
5184,9
5185,5
5186,3
5187,5
5188,7
5189,0
5190,0
5191,2
5192,9
5193,0
5194,7
5195,2
5196,3
5197,5
5198,3
5199,1
5200,4
5201,4
5202,5
5203,1
5204,6
5205,8
5206,5
5207,7
5208,6
5209,7
5210,7
5211,5
5212,0
5213,7
5214,0
5215,9
5216,0
5217,4
5218,6
5219,2
5220,9
5221,6
5222,7
5223,0
5224,9
5225,5
5226,9
5227,9
5228,9
5229,5
5230,8
5231,4
5232,9
5233,4
5234,3
5235,7
5236,9
5237,0
5238,7
5239,5
5240,3
5241,1
5242,7
5243,7
5244,0
5245,8
5246,4
5247,1
5248,0
5249,0
5250,3
5251,6
5252,5
5253,1
5254,6
5255,5
5256,9
5257,0
5258,1
5259,9
5260,8
5261,7
5262,0
5263,4
5264,6
5265,5
5266,8
5267,4
5268,3
5269,5
5270,8
5271,5
5272,6
5273,5
5274,1
5275,1
5276,0
5277,8
5278,2
5279,0
5280,4
5281,7
5282,5
5283,0
5284,8
5285,5
5286,1
5287,5
5288,2
5289,9
5290,9
5291,1
5292,5
5293,1
5294,9
5295,0
5296,1
5297,7
5298,7
5299,7
5300,5
5301,9
5302,8
5303,2
5304,8
5305,9
5306,2
5307,6
5308,3
5309,4
5310,9
5311,4
5312,3
5313,8
5314,4
5315,0
5316,1
5317,2
5318,4
5319,7
5320,0
5321,7
5322,7
5323,7
5324,6
5325,6
5326,9
5327,1
5328,8
5329,5
5330,9
5331,5
5332,2
5333,0
5334,2
5335,4
5336,3
5337,9
5338,4
5339,0
5340,9
5341,8
5342,4
5343,1
5344,7
5345,7
5346,0
5347,4
5348,1
5349,4
5350,3
5351,2
5352,1
5353,0
5354,8
5355,7
5356,4
5357,1
5358,3
5359,1
5360,9
5361,6
5362,3
5363,6
5364,3
5365,1
5366,1
5367,1
5368,8
5369,1
5370,3
5371,9
5372,8
5373,6
5374,5
5375,6
5376,3
5377,3
5378,2
5379,6
5380,6
5381,0
5382,0
5383,1
5384,1
5385,0
5386,7
5387,5
5388,1
5389,9
5390,8
5391,1
5392,0
5393,0
5394,4
5395,0
5396,7
5397,9
5398,8
5399,8
5400,3
5401,2
5402,5
5403,8
5404,8
5405,9
5406,8
5407,7
5408,4
5409,0
5410,0
5411,8
5412,3
5413,7
5414,1
5415,6
5416,4
5417,6
5418,9
5419,4
5420,9
5421,8
5422,2
5423,3
5424,0
5425,2
5426,0
5427,7
5428,5
5429,1
5430,3
5431,1
5432,2
5433,2
5434,4
5435,3
5436,4
5437,8
5438,9
5439,1
5440,4
5441,4
5442,2
5443,8
5444,6
5445,3
5446,0
5447,4
5448,8
5449,9
5450,0
5451,4
5452,0
5453,3
5454,8
5455,8
5456,0
5457,9
5458,8
5459,4
5460,7
5461,8
5462,5
5463,1
5464,5
5465,0
5466,6
5467,3
5468,0
5469,4
5470,4
5471,4
5472,3
5473,6
5474,5
5475,9
5476,4
5477,7
5478,7
5479,3
5480,6
5481,7
5482,5
5483,4
5484,1
5485,8
5486,3
5487,5
5488,5
5489,8
5490,8
5491,1
5492,8
5493,3
5494,5
5495,2
5496,9
5497,4
5498,5
5499,8
5500,4
5501,5
5502,2
5503,2
5504,2
5505,4
5506,8
5507,9
5508,5
5509,8
5510,4
5511,7
5512,9
5513,1
5514,7
5515,6
5516,6
5517,3
5518,9
5519,0
5520,1
5521,6
5522,4
5523,1
5524,4
5525,3
5526,6
5527,1
5528,5
5529,8
5530,3
5531,6
5532,6
5533,3
5534,5
5535,9
5536,0
5537,9
5538,8
5539,3
5540,9
5541,2
5542,2
5543,4
5544,7
5545,8
5546,6
5547,0
5548,6
5549,1
5550,0
5551,1
5552,3
5553,3
5554,9
5555,6
5556,6
5557,3
5558,1
5559,5
5560,1
5561,8
5562,0
5563,7
5564,7
5565,2
5566,5
5567,1
5568,0
5569,6
5570,4
5571,2
5572,1
5573,1
5574,4
5575,2
5576,5
5577,0
5578,1
5579,9
5580,7
5581,5
5582,2
5583,4
5584,7
5585,7
5586,9
5587,0
5588,0
5589,0
5590,9
5591,0
5592,3
5593,4
5594,4
5595,4
5596,7
5597,9
5598,7
5599,1
5600,3
5601,8
5602,7
5603,1
5604,6
5605,4
5606,7
5607,1
5608,6
5609,3
5610,6
5611,9
5612,5
5613,2
5614,5
5615,8
5616,7
5617,9
5618,1
5619,7
5620,4
5621,5
5622,0
5623,4
5624,0
5625,9
5626,8
5627,9
5628,7
5629,6
5630,1
5631,4
5632,5
5633,7
5634,6
5635,4
5636,8
5637,0
5638,5
5639,1
5640,0
5641,2
5642,2
5643,3
5644,8
5645,8
5646,7
5647,5
5648,8
5649,7
5650,5
5651,5
5652,8
5653,0
5654,1
5655,0
5656,4
5657,5
5658,6
5659,5
5660,0
5661,1
5662,9
5663,5
5664,2
5665,8
5666,5
5667,0
5668,4
5669,4
5670,1
5671,5
5672,1
5673,7
5674,6
5675,8
5676,3
5677,6
5678,0
5679,7
5680,0
5681,1
5682,9
5683,1
5684,9
5685,9
5686,6
5687,6
5688,2
5689,0
5690,0
5691,6
5692,6
5693,2
5694,8
5695,9
5696,5
5697,5
5698,1
5699,2
5700,4
5701,4
5702,7
5703,3
5704,2
5705,6
5706,6
5707,8
5708,7
5709,5
5710,2
5711,3
5712,8
5713,8
5714,6
5715,3
5716,8
5717,1
5718,9
5719,1
5720,1
5721,6
5722,2
5723,4
5724,7
5725,4
5726,8
5727,8
5728,2
5729,9
5730,8
5731,6
5732,2
5733,9
5734,2
5735,6
5736,9
5737,1
5738,7
5739,1
5740,8
5741,2
5742,7
5743,9
5744,2
5745,1
5746,1
5747,3
5748,4
5749,3
5750,0
5751,3
5752,5
5753,9
5754,9
5755,3
5756,7
5757,4
5758,5
5759,0
5760,3
5761,6
5762,6
5763,3
5764,9
5765,2
5766,7
5767,8
5768,7
5769,4
5770,2
5771,9
5772,0
5773,1
5774,2
5775,1
5776,9
5777,5
5778,0
5779,6
5780,0
5781,1
5782,1
5783,7
5784,7
5785,4
5786,1
5787,3
5788,0
5789,1
5790,2
5791,5
5792,2
5793,2
5794,8
5795,5
5796,9
