id,class
7167,2
7168,8
7169,8
7170,1
7171,2
7172,4
7173,5
7174,3
7175,0
7176,0
7177,6
7178,5
7179,2
7180,8
7181,5
7182,2
7183,4
7184,0
7185,9
7186,2
7187,2
7188,9
7189,4
7190,9
7191,6
7192,4
7193,6
7194,0
7195,8
7196,7
7197,5
7198,3
7199,2
7200,8
7201,8
7202,1
7203,1
7204,4
7205,5
7206,8
7207,9
7208,9
7209,3
7210,0
7211,2
7212,3
7213,8
7214,5
7215,4
7216,9
7217,1
7218,3
7219,9
7220,4
7221,1
7222,1
7223,2
7224,7
7225,9
7226,8
7227,0
7228,9
7229,4
7230,2
7231,8
7232,3
7233,8
7234,6
7235,4
7236,6
7237,2
7238,0
7239,6
7240,5
7241,8
7242,6
7243,5
7244,9
7245,8
7246,2
7247,0
7248,2
7249,0
7250,9
7251,4
7252,9
7253,1
7254,2
7255,7
7256,2
7257,2
7258,3
7259,1
7260,4
7261,9
7262,4
7263,2
7264,6
7265,1
7266,5
7267,4
7268,2
7269,6
7270,2
7271,0
7272,0
7273,5
7274,7
7275,7
7276,2
7277,0
7278,3
7279,0
7280,4
7281,3
7282,1
7283,6
7284,5
7285,1
7286,9
7287,3
7288,6
7289,3
7290,6
7291,2
7292,1
7293,9
7294,8
7295,5
7296,2
7297,5
7298,5
7299,0
7300,1
7301,5
7302,6
7303,5
7304,5
7305,6
7306,4
7307,5
7308,0
7309,7
7310,1
7311,5
7312,6
7313,1
7314,9
7315,9
7316,1
7317,1
7318,2
7319,1
7320,4
7321,6
7322,6
7323,9
7324,9
7325,2
7326,1
7327,8
7328,7
7329,1
7330,1
7331,9
7332,3
7333,6
7334,6
7335,5
7336,7
7337,4
7338,5
7339,9
7340,3
7341,7
7342,8
7343,8
7344,0
7345,3
7346,5
7347,1
7348,0
7349,7
7350,2
7351,0
7352,3
7353,5
7354,7
7355,2
7356,6
7357,8
7358,6
7359,5
7360,8
7361,5
7362,9
7363,6
7364,9
7365,5
7366,2
7367,0
7368,0
7369,7
7370,2
7371,4
7372,5
7373,7
7374,5
7375,3
7376,4
7377,3
7378,7
7379,6
7380,9
7381,7
7382,3
7383,7
7384,7
7385,4
7386,5
7387,8
7388,4
7389,0
7390,2
7391,6
7392,0
7393,4
7394,1
7395,5
7396,3
7397,2
7398,6
7399,7
7400,8
7401,8
7402,1
7403,9
7404,7
7405,0
7406,3
7407,7
7408,2
7409,7
7410,3
7411,2
7412,7
7413,3
7414,0
7415,2
7416,8
7417,6
7418,0
7419,9
7420,4
7421,4
7422,3
7423,9
7424,0
7425,9
7426,6
7427,5
7428,2
7429,1
7430,6
7431,7
7432,3
7433,8
7434,4
7435,5
7436,1
7437,9
7438,6
7439,7
7440,8
7441,2
7442,9
7443,4
7444,4
7445,2
7446,4
7447,7
7448,6
7449,8
7450,4
7451,7
7452,0
7453,2
7454,4
7455,7
7456,5
7457,0
7458,3
7459,2
7460,5
7461,2
7462,5
7463,4
7464,3
7465,2
7466,0
7467,7
7468,2
7469,6
7470,3
7471,3
7472,0
7473,7
7474,5
7475,7
7476,6
7477,6
7478,4
7479,1
7480,9
7481,7
7482,3
7483,4
7484,3
7485,9
7486,4
7487,1
7488,9
7489,7
7490,9
7491,9
7492,4
7493,4
7494,1
7495,3
7496,0
7497,4
7498,3
7499,1
7500,6
7501,9
7502,3
7503,8
7504,8
7505,0
7506,4
7507,2
7508,3
7509,1
7510,4
7511,6
7512,5
7513,9
7514,1
7515,9
7516,8
7517,9
7518,6
7519,2
7520,8
7521,5
7522,5
7523,9
7524,1
7525,6
7526,1
7527,5
7528,7
7529,6
7530,4
7531,2
7532,6
7533,5
7534,0
7535,2
7536,6
7537,8
7538,9
7539,4
7540,8
7541,2
7542,3
7543,6
7544,2
7545,8
7546,8
7547,4
7548,0
7549,6
7550,7
7551,4
7552,8
7553,3
7554,6
7555,7
7556,6
7557,7
7558,9
7559,9
7560,9
7561,4
7562,6
7563,2
7564,3
7565,3
7566,5
7567,5
7568,3
7569,1
7570,1
7571,9
7572,6
7573,8
7574,4
7575,8
7576,9
7577,2
7578,8
7579,4
7580,9
7581,8
7582,9
7583,4
7584,7
7585,0
7586,5
7587,7
7588,2
7589,8
7590,4
7591,8
7592,4
7593,7
7594,5
7595,9
7596,7
7597,9
7598,3
7599,9
7600,0
7601,1
7602,4
7603,9
7604,4
7605,5
7606,2
7607,2
7608,1
7609,9
7610,0
7611,7
7612,8
7613,9
7614,8
7615,3
7616,0
7617,3
7618,9
7619,0
7620,2
7621,8
7622,6
7623,9
7624,7
7625,0
7626,0
7627,6
7628,2
7629,7
7630,2
7631,5
7632,4
7633,1
7634,6
7635,8
7636,9
7637,0
7638,5
7639,8
7640,5
7641,4
7642,3
7643,4
7644,0
7645,2
7646,4
7647,1
7648,9
7649,8
7650,1
7651,1
7652,2
7653,8
7654,3
7655,4
7656,6
7657,6
7658,0
7659,4
7660,8
7661,4
7662,8
7663,9
7664,4
7665,5
7666,3
7667,5
7668,7
7669,5
7670,3
7671,7
7672,7
7673,3
7674,4
7675,3
7676,7
7677,9
7678,8
7679,1
7680,4
7681,8
7682,2
7683,9
7684,3
7685,3
7686,4
7687,8
7688,6
7689,1
7690,5
7691,1
7692,2
7693,1
7694,0
7695,1
7696,6
7697,3
7698,1
7699,9
7700,0
7701,5
7702,0
7703,1
7704,1
7705,4
7706,9
7707,3
7708,5
7709,7
7710,6
7711,0
7712,1
7713,5
7714,4
7715,5
7716,3
7717,9
7718,8
7719,7
7720,3
7721,5
7722,7
7723,1
7724,6
7725,8
7726,0
7727,6
7728,9
7729,8
7730,3
7731,9
7732,6
7733,5
7734,8
7735,6
7736,3
7737,4
7738,2
7739,4
7740,7
7741,9
7742,2
7743,7
7744,2
7745,5
7746,3
7747,5
7748,8
7749,4
7750,7
7751,9
7752,2
7753,0
7754,6
7755,6
7756,3
7757,3
7758,3
7759,8
7760,5
7761,5
7762,8
7763,1
7764,2
7765,5
7766,4
7767,6
7768,2
7769,9
7770,1
7771,9
7772,4
7773,9
7774,5
7775,7
7776,4
7777,2
7778,0
7779,4
7780,1
7781,0
7782,4
7783,7
7784,4
7785,8
7786,6
7787,5
7788,4
7789,4
7790,8
7791,7
7792,4
7793,9
7794,0
7795,3
7796,4
7797,6
7798,7
7799,3
7800,1
7801,2
7802,6
7803,0
7804,3
7805,1
7806,1
7807,0
7808,1
7809,5
7810,8
7811,0
7812,0
7813,6
7814,3
7815,8
7816,4
7817,4
7818,0
7819,4
7820,0
7821,9
7822,5
7823,8
7824,2
7825,5
7826,1
7827,2
7828,0
7829,8
7830,2
7831,3
7832,2
7833,2
7834,9
7835,4
7836,7
7837,4
7838,0
7839,9
7840,1
7841,9
7842,5
7843,3
7844,2
7845,3
7846,2
7847,2
7848,1
7849,5
7850,0
7851,9
7852,7
7853,7
7854,5
7855,7
7856,6
7857,4
7858,0
7859,6
7860,3
7861,4
7862,8
7863,7
7864,7
7865,0
7866,3
7867,7
7868,7
7869,8
7870,8
7871,6
7872,8
7873,7
7874,0
7875,0
7876,4
7877,2
7878,7
7879,4
7880,2
7881,2
7882,4
7883,5
7884,9
7885,1
7886,5
7887,4
7888,3
7889,7
7890,1
7891,9
7892,4
7893,6
7894,1
7895,2
7896,7
7897,6
7898,1
7899,8
7900,5
7901,4
7902,1
7903,7
7904,3
7905,2
7906,0
7907,1
7908,4
7909,4
7910,9
7911,3
7912,0
7913,0
7914,4
7915,6
7916,1
7917,0
7918,1
7919,0
7920,6
7921,6
7922,3
7923,0
7924,7
7925,5
7926,9
7927,8
7928,4
7929,0
7930,3
7931,6
7932,5
7933,7
7934,0
7935,8
7936,7
7937,2
7938,8
7939,0
7940,9
7941,2
7942,9
7943,8
7944,8
7945,6
7946,8
7947,8
7948,1
7949,9
7950,9
7951,3
7952,3
7953,2
7954,6
7955,0
7956,7
7957,0
7958,2
7959,7
7960,3
7961,4
7962,5
7963,1
7964,8
7965,1
7966,3
7967,0
7968,7
7969,8
7970,4
7971,2
7972,4
7973,7
7974,1
7975,0
7976,1
7977,0
7978,6
7979,9
7980,5
7981,4
7982,0
7983,8
7984,7
7985,8
7986,8
7987,0
7988,2
7989,5
7990,8
7991,0
7992,7
7993,1
7994,1
7995,6
7996,0
7997,9
7998,5
7999,2
8000,8
8001,6
8002,8
8003,6
8004,6
8005,4
8006,0
8007,5
8008,2
8009,5
8010,8
8011,1
8012,6
8013,4
8014,1
8015,2
8016,4
8017,5
8018,1
8019,1
8020,1
8021,7
8022,6
8023,5
8024,4
8025,7
8026,3
8027,7
8028,3
8029,9
8030,9
8031,0
8032,2
8033,3
8034,9
8035,9
8036,5
8037,2
8038,5
8039,9
8040,5
8041,9
8042,9
8043,8
8044,3
8045,1
8046,0
8047,4
8048,4
8049,5
8050,4
8051,7
8052,1
8053,4
8054,3
8055,3
8056,8
8057,8
8058,8
8059,4
8060,3
8061,7
8062,4
8063,5
8064,5
8065,0
8066,4
8067,6
8068,1
8069,8
8070,4
8071,4
8072,6
8073,6
8074,4
8075,0
8076,3
8077,2
8078,8
8079,4
8080,2
8081,0
8082,7
8083,8
8084,5
8085,8
8086,4
8087,2
8088,2
8089,6
8090,8
8091,8
8092,7
8093,7
8094,0
8095,8
8096,3
8097,0
8098,9
8099,3
8100,5
8101,7
8102,6
8103,6
8104,9
8105,4
8106,5
8107,7
8108,4
8109,0
8110,0
8111,2
8112,0
8113,9
8114,5
8115,1
8116,8
8117,5
8118,4
8119,7
8120,9
8121,5
8122,0
8123,5
8124,3
8125,8
8126,8
8127,3
8128,5
8129,7
8130,1
8131,6
8132,4
8133,6
8134,6
8135,6
8136,6
8137,2
8138,1
8139,4
8140,7
8141,9
8142,0
8143,1
8144,0
8145,1
8146,4
8147,8
8148,2
8149,0
8150,9
8151,7
8152,5
8153,6
8154,8
8155,3
8156,4
8157,6
8158,8
8159,1
8160,8
8161,3
8162,5
8163,1
8164,0
8165,8
8166,8
8167,1
8168,6
8169,1
8170,4
8171,9
8172,7
8173,1
8174,5
8175,9
8176,0
8177,8
8178,2
8179,7
8180,7
8181,0
8182,3
8183,5
8184,1
8185,6
8186,2
8187,1
8188,8
8189,8
8190,6
8191,4
8192,5
8193,2
8194,7
8195,1
8196,1
8197,9
8198,0
8199,4
8200,3
8201,8
8202,6
8203,5
8204,6
8205,5
8206,0
8207,2
8208,7
8209,5
8210,9
8211,3
8212,0
8213,1
8214,1
8215,2
8216,3
8217,8
8218,8
8219,2
8220,6
8221,4
8222,0
8223,4
8224,2
8225,1
8226,0
8227,5
8228,9
8229,4
8230,6
8231,7
8232,3
8233,1
8234,7
8235,3
8236,7
8237,8
8238,7
8239,5
8240,8
8241,3
8242,7
8243,4
8244,1
8245,6
8246,3
8247,7
8248,5
8249,3
8250,6
8251,0
8252,4
8253,4
8254,8
8255,4
8256,6
8257,3
8258,6
8259,5
8260,4
8261,8
8262,2
8263,9
8264,8
8265,5
8266,6
8267,2
8268,8
8269,7
8270,9
8271,5
8272,0
8273,6
8274,2
8275,3
8276,6
8277,6
8278,5
8279,8
8280,6
8281,1
8282,3
8283,9
8284,5
8285,4
8286,0
8287,0
8288,9
8289,0
8290,3
8291,3
8292,7
8293,5
8294,0
8295,6
8296,7
8297,7
8298,8
8299,0
8300,1
8301,6
8302,9
8303,9
8304,5
8305,1
8306,0
8307,7
8308,0
8309,0
8310,1
8311,7
8312,0
8313,6
8314,7
8315,0
8316,4
8317,8
8318,8
8319,7
8320,1
8321,1
8322,5
8323,4
8324,3
8325,2
8326,7
8327,0
8328,9
8329,7
8330,7
8331,7
8332,4
8333,8
8334,9
8335,1
8336,2
8337,6
8338,6
8339,1
8340,2
8341,7
8342,1
8343,3
8344,0
8345,5
8346,4
8347,4
8348,4
8349,2
8350,8
8351,1
8352,7
8353,5
8354,6
8355,3
8356,9
8357,9
8358,4
8359,3
8360,3
8361,3
8362,4
8363,1
8364,9
8365,1
8366,4
8367,5
8368,9
8369,5
8370,2
8371,2
8372,8
8373,9
8374,6
8375,3
8376,7
8377,5
8378,8
8379,1
8380,1
8381,2
8382,1
8383,2
8384,7
8385,1
8386,6
8387,5
8388,8
8389,2
8390,0
8391,7
8392,9
8393,5
8394,2
8395,4
8396,2
8397,4
8398,5
8399,7
8400,9
8401,5
8402,9
8403,8
8404,3
8405,6
8406,3
8407,6
8408,9
8409,3
8410,3
8411,1
8412,7
8413,5
8414,6
8415,6
8416,3
8417,1
8418,4
8419,5
8420,4
8421,5
8422,7
8423,4
8424,9
8425,6
8426,9
8427,7
8428,6
8429,3
8430,8
8431,5
8432,7
8433,7
8434,7
8435,9
8436,3
8437,3
8438,8
8439,8
8440,4
8441,0
8442,2
8443,2
8444,5
8445,6
8446,6
8447,3
8448,4
8449,1
8450,1
8451,7
8452,6
8453,1
8454,9
8455,5
8456,8
8457,9
8458,5
8459,2
8460,8
8461,9
8462,4
8463,5
8464,9
8465,1
8466,1
8467,6
8468,1
8469,9
8470,0
8471,5
8472,7
8473,9
8474,8
8475,1
8476,7
8477,8
8478,2
8479,3
8480,4
8481,6
8482,2
8483,4
8484,0
8485,7
8486,8
8487,7
8488,6
8489,8
8490,4
8491,9
8492,4
8493,4
8494,5
8495,0
8496,9
8497,2
8498,0
8499,9
8500,7
8501,0
8502,4
8503,8
8504,4
8505,8
8506,4
8507,9
8508,8
8509,5
8510,4
8511,0
8512,7
8513,9
8514,1
8515,4
8516,3
8517,6
8518,8
8519,7
8520,5
8521,3
8522,4
8523,5
8524,9
8525,5
8526,0
8527,6
8528,5
8529,3
8530,2
8531,5
8532,3
8533,6
8534,2
8535,3
8536,7
8537,8
8538,9
8539,3
8540,1
8541,8
8542,6
8543,0
8544,1
8545,4
8546,6
8547,6
8548,2
8549,3
8550,0
8551,1
8552,6
8553,9
8554,7
8555,0
8556,1
8557,4
8558,8
8559,2
8560,0
8561,3
8562,7
8563,2
8564,0
8565,1
8566,3
8567,3
8568,0
8569,8
8570,7
8571,7
8572,3
8573,7
8574,0
8575,6
8576,8
8577,2
8578,3
8579,3
8580,8
8581,7
8582,3
8583,1
8584,9
8585,5
8586,2
8587,3
8588,3
8589,2
8590,9
8591,2
8592,8
8593,4
8594,3
8595,9
8596,6
8597,6
8598,7
8599,7
8600,0
8601,6
8602,3
8603,6
8604,3
8605,9
8606,0
8607,3
8608,5
8609,1
8610,7
8611,0
8612,3
8613,2
8614,8
8615,0
8616,2
8617,7
8618,2
8619,0
8620,9
8621,9
8622,7
8623,0
8624,9
8625,3
8626,6
8627,1
8628,5
8629,5
8630,8
8631,2
8632,5
8633,0
8634,5
8635,9
8636,8
8637,4
8638,6
8639,6
8640,1
8641,0
8642,0
8643,3
8644,9
8645,4
8646,9
8647,2
8648,1
8649,1
8650,6
8651,5
8652,3
8653,8
8654,4
8655,0
8656,8
8657,8
8658,6
8659,5
8660,0
8661,0
8662,1
8663,2
8664,7
8665,1
8666,2
8667,7
8668,5
8669,7
8670,6
8671,7
8672,1
8673,9
8674,3
8675,7
8676,2
8677,1
8678,0
8679,1
8680,6
8681,7
8682,9
8683,9
8684,0
8685,3
8686,5
8687,8
8688,2
8689,8
8690,4
8691,0
8692,0
8693,1
8694,5
8695,4
8696,9
8697,1
8698,9
8699,3
8700,6
8701,2
8702,4
8703,0
8704,4
8705,4
8706,2
8707,6
8708,1
8709,3
8710,4
8711,0
8712,3
8713,8
8714,9
8715,2
8716,5
8717,6
8718,4
8719,7
8720,5
8721,5
8722,9
8723,1
8724,7
8725,3
8726,8
8727,9
8728,7
8729,0
8730,7
8731,1
8732,0
8733,3
8734,2
8735,6
8736,8
8737,9
8738,0
8739,7
8740,1
8741,3
8742,3
8743,9
8744,7
8745,5
8746,1
8747,1
8748,2
8749,8
8750,0
8751,0
8752,5
8753,7
8754,0
8755,1
8756,4
8757,8
8758,8
8759,2
8760,9
8761,1
8762,9
8763,0
8764,4
8765,3
8766,5
8767,1
8768,2
8769,2
8770,7
8771,9
8772,3
8773,1
8774,7
8775,9
8776,5
8777,5
8778,9
8779,2
8780,5
8781,0
8782,4
8783,7
8784,1
8785,0
8786,6
8787,0
8788,4
8789,9
8790,0
8791,3
8792,5
8793,7
8794,6
8795,6
8796,8
8797,4
8798,0
8799,8
8800,0
8801,5
8802,9
8803,2
8804,1
8805,5
8806,5
8807,6
8808,4
8809,9
8810,2
8811,0
8812,3
8813,8
8814,2
8815,9
8816,9
8817,4
8818,3
8819,2
8820,4
8821,6
8822,3
8823,2
8824,1
8825,4
8826,9
8827,0
8828,9
8829,7
8830,1
8831,6
8832,0
8833,1
8834,4
8835,1
8836,0
8837,6
8838,9
8839,1
8840,6
8841,5
8842,8
8843,1
8844,8
8845,3
8846,1
8847,2
8848,1
8849,5
8850,2
8851,3
8852,6
8853,5
8854,1
8855,2
8856,9
8857,6
8858,0
8859,0
8860,8
8861,5
8862,9
8863,9
8864,2
8865,5
8866,9
8867,4
8868,0
8869,8
8870,3
8871,1
8872,3
8873,4
8874,1
8875,3
8876,3
8877,3
8878,4
8879,7
8880,7
8881,0
8882,0
8883,2
8884,6
8885,9
8886,9
8887,1
8888,6
8889,5
8890,6
8891,4
8892,7
8893,1
8894,3
8895,2
8896,5
8897,9
8898,7
8899,5
8900,4
8901,1
8902,4
8903,8
8904,4
8905,7
8906,3
8907,2
8908,2
8909,4
8910,7
8911,0
8912,3
8913,3
8914,0
8915,6
8916,0
8917,4
8918,1
8919,2
8920,7
8921,5
8922,0
8923,9
8924,1
8925,1
8926,9
8927,7
8928,8
8929,5
8930,2
8931,9
8932,5
8933,8
8934,1
8935,7
8936,7
8937,6
8938,6
8939,2
8940,1
8941,2
8942,5
8943,0
8944,1
8945,5
8946,7
8947,8
8948,2
8949,6
8950,0
8951,3
8952,7
8953,1
8954,5
8955,9
8956,4
8957,1
8958,9
8959,5
8960,9
8961,5
8962,0
8963,1
8964,8
8965,6
8966,6
8967,5
8968,6
8969,1
8970,3
8971,5
8972,4
8973,1
8974,6
8975,5
8976,0
8977,9
8978,7
8979,9
8980,3
8981,3
8982,6
8983,0
8984,0
8985,0
8986,7
8987,4
8988,9
8989,8
8990,4
8991,9
8992,6
8993,7
8994,5
8995,4
8996,9
8997,5
8998,0
8999,6
9000,2
9001,4
9002,1
9003,7
9004,4
9005,0
9006,0
9007,1
9008,3
9009,4
9010,5
9011,6
9012,1
9013,5
9014,6
9015,6
9016,3
9017,2
9018,7
9019,9
9020,9
9021,8
9022,9
9023,1
9024,5
9025,4
9026,2
9027,9
9028,2
9029,1
9030,8
9031,3
9032,7
9033,9
9034,3
9035,5
9036,9
9037,7
9038,8
9039,4
9040,1
9041,8
9042,0
9043,3
9044,4
9045,6
9046,4
9047,6
9048,4
9049,9
9050,4
9051,3
9052,7
9053,3
9054,7
9055,2
9056,4
9057,4
9058,8
9059,0
9060,3
9061,1
9062,6
9063,6
9064,6
9065,0
9066,9
9067,9
9068,6
9069,8
9070,6
9071,2
9072,8
9073,5
9074,3
9075,5
9076,4
9077,3
9078,8
9079,5
9080,7
9081,7
9082,9
9083,7
9084,2
9085,3
9086,0
9087,4
9088,4
9089,8
9090,9
9091,1
9092,5
9093,1
9094,0
9095,0
9096,1
9097,9
9098,2
9099,1
9100,9
9101,4
9102,8
9103,9
9104,1
9105,6
9106,8
9107,7
9108,3
9109,3
9110,7
9111,5
9112,8
9113,9
9114,6
9115,3
9116,0
9117,5
9118,2
9119,6
9120,5
9121,3
9122,3
9123,8
9124,1
9125,0
9126,0
9127,1
9128,1
9129,1
9130,2
9131,9
9132,9
9133,2
9134,7
9135,4
9136,5
9137,0
9138,5
9139,2
9140,0
9141,4
9142,2
9143,3
9144,6
9145,9
9146,6
9147,5
9148,2
9149,4
9150,6
9151,5
9152,6
9153,4
9154,0
9155,7
9156,2
9157,4
9158,9
9159,9
9160,0
9161,0
9162,4
9163,4
9164,5
9165,6
9166,5
9167,4
9168,2
9169,3
9170,7
9171,0
9172,9
9173,9
9174,2
9175,8
9176,5
9177,6
9178,0
9179,2
9180,9
9181,8
9182,6
9183,3
9184,1
9185,0
9186,8
9187,8
9188,9
9189,0
9190,1
9191,3
9192,3
9193,9
9194,7
9195,4
9196,1
9197,9
9198,5
9199,3
9200,9
9201,7
9202,3
9203,2
9204,0
9205,9
9206,2
9207,3
9208,9
9209,0
9210,2
9211,4
9212,3
9213,3
9214,1
9215,0
9216,5
9217,2
9218,1
9219,1
9220,1
9221,8
9222,0
9223,9
9224,9
9225,3
9226,2
9227,4
9228,1
9229,2
9230,7
9231,6
9232,2
9233,9
9234,2
9235,8
9236,6
9237,3
9238,7
9239,0
9240,0
9241,0
9242,5
9243,1
9244,6
9245,8
9246,7
9247,8
9248,2
9249,6
9250,2
9251,3
9252,0
9253,7
9254,5
9255,4
9256,8
9257,4
9258,5
9259,7
9260,5
9261,7
9262,0
9263,7
9264,1
9265,4
9266,6
9267,2
9268,0
9269,8
9270,7
9271,6
9272,9
9273,6
9274,2
9275,7
9276,5
9277,1
9278,8
9279,3
9280,8
9281,1
9282,6
9283,6
9284,1
9285,1
9286,0
9287,2
9288,0
9289,3
9290,8
9291,1
9292,2
9293,9
9294,1
9295,3
9296,6
9297,8
9298,3
9299,2
9300,5
9301,7
9302,0
9303,1
9304,8
9305,8
9306,0
9307,9
9308,6
9309,4
9310,1
9311,5
9312,0
9313,7
9314,1
9315,9
9316,0
9317,2
9318,3
9319,7
9320,1
9321,7
9322,0
9323,8
9324,8
9325,9
9326,6
9327,1
9328,9
9329,5
9330,8
9331,2
9332,5
9333,6
9334,2
9335,6
9336,3
9337,9
9338,2
9339,3
9340,2
9341,2
9342,5
9343,8
9344,6
9345,8
9346,8
9347,8
9348,8
9349,0
9350,4
9351,4
9352,6
9353,6
9354,8
9355,0
9356,5
9357,9
9358,8
9359,4
9360,1
9361,8
9362,4
9363,4
9364,8
9365,7
9366,1
9367,1
9368,9
9369,0
9370,6
9371,3
9372,2
9373,2
9374,1
9375,1
9376,5
9377,3
9378,4
9379,8
9380,5
9381,3
9382,6
9383,5
9384,0
9385,8
9386,5
9387,6
9388,4
9389,8
9390,4
9391,9
9392,9
9393,7
9394,6
9395,7
9396,5
9397,4
9398,2
9399,1
9400,3
9401,1
9402,8
9403,2
9404,1
9405,3
9406,2
9407,8
9408,5
9409,7
9410,8
9411,5
9412,2
9413,7
9414,3
9415,9
9416,4
9417,2
9418,1
9419,2
9420,9
9421,3
9422,3
9423,2
9424,6
9425,6
9426,8
9427,9
9428,4
9429,3
9430,6
9431,7
9432,3
9433,8
9434,1
9435,5
9436,9
9437,2
9438,0
9439,4
9440,6
9441,4
9442,0
9443,9
9444,5
9445,6
9446,1
9447,7
9448,2
9449,8
9450,1
9451,7
9452,6
9453,9
9454,6
9455,4
9456,5
9457,6
9458,4
9459,3
9460,1
9461,2
9462,3
9463,0
9464,1
9465,0
9466,0
9467,4
9468,6
9469,2
9470,6
9471,9
9472,5
9473,4
9474,0
9475,2
9476,2
9477,7
9478,3
9479,2
9480,6
9481,3
9482,7
9483,3
9484,9
9485,3
9486,3
9487,4
9488,2
9489,1
9490,3
9491,7
9492,6
9493,5
9494,1
9495,4
9496,9
9497,0
9498,2
9499,0
9500,8
9501,1
9502,2
9503,9
9504,4
9505,8
9506,8
9507,0
9508,2
9509,5
9510,3
9511,8
9512,2
9513,0
9514,1
9515,7
9516,8
9517,1
9518,5
9519,1
9520,7
9521,4
9522,3
9523,1
9524,9
9525,3
9526,5
9527,3
9528,0
9529,8
9530,3
9531,3
9532,4
9533,5
9534,9
9535,0
9536,9
9537,8
9538,2
9539,2
9540,7
9541,6
9542,9
9543,4
9544,9
9545,9
9546,0
9547,8
9548,6
9549,3
9550,0
9551,0
9552,6
9553,0
9554,8
9555,0
9556,9
9557,7
9558,5
9559,2
9560,9
9561,2
9562,8
9563,8
9564,2
9565,1
9566,9
9567,4
9568,1
9569,9
9570,2
9571,1
9572,2
9573,0
9574,5
9575,2
9576,4
9577,9
9578,1
9579,1
9580,2
9581,8
9582,1
9583,5
9584,8
9585,2
9586,6
9587,0
9588,1
9589,8
9590,5
9591,2
9592,7
9593,4
9594,2
9595,9
9596,2
9597,9
9598,4
9599,6
9600,2
9601,3
9602,0
9603,8
9604,5
9605,4
9606,3
9607,3
9608,0
9609,8
9610,1
9611,3
9612,5
9613,8
9614,6
9615,3
9616,4
9617,5
9618,6
9619,1
9620,1
9621,4
9622,0
9623,1
9624,8
9625,7
9626,0
9627,5
9628,8
9629,8
9630,3
9631,7
9632,2
9633,4
9634,0
9635,5
9636,0
9637,1
9638,8
9639,7
9640,9
9641,9
9642,2
9643,4
9644,8
9645,7
9646,6
9647,4
9648,5
9649,4
9650,1
9651,3
9652,5
9653,4
9654,5
9655,5
9656,7
9657,8
9658,7
9659,0
9660,4
9661,0
9662,3
9663,6
9664,5
9665,4
9666,8
9667,6
9668,7
9669,6
9670,9
9671,3
9672,2
9673,8
9674,4
9675,5
9676,8
9677,8
9678,2
9679,6
9680,0
9681,1
9682,6
9683,6
9684,1
9685,3
9686,9
9687,9
9688,1
9689,1
9690,4
9691,5
9692,8
9693,6
9694,6
9695,1
9696,9
9697,0
9698,5
9699,1
9700,7
9701,9
9702,4
9703,1
9704,5
9705,7
9706,3
9707,2
9708,2
9709,7
9710,5
9711,4
9712,3
9713,0
9714,8
9715,7
9716,2
9717,5
9718,8
9719,9
9720,6
9721,9
9722,2
9723,3
9724,1
9725,3
9726,6
9727,6
9728,8
9729,6
9730,3
9731,1
9732,1
9733,0
9734,2
9735,7
9736,1
9737,7
9738,8
9739,3
9740,3
9741,6
9742,4
9743,0
9744,5
9745,6
9746,9
9747,4
9748,7
9749,4
9750,2
9751,7
9752,0
9753,8
9754,7
9755,2
9756,3
9757,8
9758,3
9759,0
9760,5
9761,9
9762,4
9763,5
9764,4
9765,1
9766,9
9767,3
9768,2
9769,2
9770,3
9771,8
9772,9
9773,6
9774,6
9775,4
9776,6
9777,5
9778,0
9779,3
9780,6
9781,8
9782,3
9783,2
9784,2
9785,9
9786,8
9787,0
9788,9
9789,3
9790,2
9791,7
9792,4
9793,1
9794,6
9795,0
9796,8
9797,3
9798,9
9799,8
9800,7
9801,5
9802,1
9803,7
9804,7
9805,0
9806,6
9807,9
9808,1
9809,1
9810,7
9811,3
9812,8
9813,2
9814,2
9815,2
9816,3
9817,9
9818,2
9819,2
9820,3
9821,9
9822,5
9823,6
9824,8
9825,5
9826,2
9827,4
9828,8
9829,1
9830,0
9831,3
9832,6
9833,8
9834,8
9835,8
9836,5
9837,9
9838,6
9839,7
9840,9
9841,2
9842,8
9843,9
9844,7
9845,9
9846,8
9847,3
9848,3
9849,9
9850,3
9851,5
9852,4
9853,7
9854,5
9855,5
9856,5
9857,3
9858,7
9859,8
9860,6
9861,5
9862,3
9863,7
9864,1
9865,1
9866,4
9867,2
9868,7
9869,1
9870,2
9871,1
9872,1
9873,0
9874,3
9875,7
9876,3
9877,3
9878,3
9879,2
9880,1
9881,3
9882,7
9883,6
9884,6
9885,3
9886,2
9887,4
9888,6
9889,7
9890,9
9891,2
9892,3
9893,5
9894,0
9895,5
9896,8
9897,6
9898,6
9899,2
9900,1
9901,6
9902,5
9903,4
9904,4
9905,4
9906,2
9907,4
9908,3
9909,1
9910,5
9911,9
9912,7
9913,9
9914,1
9915,7
9916,9
9917,5
9918,6
9919,6
9920,6
9921,2
9922,9
9923,1
9924,3
9925,9
9926,1
9927,0
9928,0
9929,4
9930,2
9931,6
9932,3
9933,5
9934,6
9935,7
9936,0
9937,9
9938,0
9939,7
9940,5
9941,1
9942,8
9943,1
9944,3
9945,6
9946,3
9947,5
9948,8
9949,5
9950,1
9951,7
9952,0
9953,4
9954,2
9955,6
9956,0
9957,4
9958,8
9959,1
9960,8
9961,4
9962,2
9963,9
9964,4
9965,0
